Ville;Annee;Libelle;Sexe;Total;<1;1-4;5-14;15-24;25-34;35-44;45-54;55-64;65-74;75-84;85-94;95
3;25;37;M;14;;*;*;;;;;;1;7;4;2
3;25;37;F;31;;*;*;;;;1;;1;11;17;1
3;25;37;T;45;;*;;;;;1;;2;18;21;3
3;25;38;M;0;;*;*;;;;;;;;;
3;25;38;F;5;;*;*;;;;1;;;;4;
3;25;38;T;5;;*;;;;;1;;;;4;
3;25;39;M;23;;*;*;;;;1;4;5;10;3;
3;25;39;F;6;;*;*;;;;;;2;;4;
3;25;39;T;29;;*;;;;;1;4;7;10;7;
3;25;40;M;33;;*;*;;;;1;1;2;15;12;2
3;25;40;F;28;;*;*;;;;1;;1;11;8;6
3;25;40;T;61;;*;1;;;;2;1;3;26;20;8
3;25;41;M;5;;*;*;;;;;;;4;1;
3;25;41;F;3;;*;*;;;;;;;2;1;
3;25;41;T;8;;*;;;;;;;;6;2;
3;25;42;M;27;;*;*;;;;7;9;5;2;4;
3;25;42;F;10;;*;*;;1;;2;1;3;2;1;
3;25;42;T;37;;*;;;1;;9;10;8;4;5;
3;25;43;M;37;;*;*;;;;6;2;6;8;13;2
3;25;43;F;51;;*;*;;1;;2;2;4;15;22;5
3;25;43;T;88;;*;;;1;;8;4;10;23;35;7
3;25;44;M;1;;*;*;;;;;;;1;;
3;25;44;F;8;;*;*;;;;;;1;1;5;1
3;25;44;T;9;;*;;;;;;;1;2;5;1
3;25;45;M;0;;*;*;;;;;;;;;
3;25;45;F;1;;*;*;;;;;;;;1;
3;25;45;T;1;;*;;;;;;;;;1;
3;25;46;M;7;;*;*;;;;1;1;;1;3;
3;25;46;F;15;;*;*;;;1;;;3;4;6;
3;25;46;T;22;;*;2;;;1;1;1;3;5;9;
3;25;47;M;16;;*;*;;;;1;;2;7;6;
3;25;47;F;20;;*;*;;;;;2;3;6;8;1
3;25;47;T;36;;*;;;;;1;2;5;13;14;1
3;25;48;M;4;;*;*;;;;;;;3;1;
3;25;48;F;5;;*;*;;;;;;;3;2;
3;25;48;T;9;;*;;;;;;;;6;3;
3;25;49;M;0;;*;*;;;;;;;;;
3;25;49;F;1;;*;*;;1;;;;;;;
3;25;49;T;1;;*;;;1;;;;;;;
3;25;50;M;3;3;*;*;;;;;;;;;
3;25;50;F;7;7;*;*;;;;;;;;;
3;25;50;T;10;10;*;;;;;;;;;;
3;25;51;M;0;;*;*;;;;;;;;;
3;25;51;F;0;;*;*;;;;;;;;;
3;25;51;T;0;;*;;;;;;;;;;
3;25;52;M;1;1;*;*;;;;;;;;;
3;25;52;F;0;;*;*;;;;;;;;;
3;25;52;T;1;1;*;;;;;;;;;;
3;25;53;M;1;1;*;*;;;;;;;;;
3;25;53;F;1;1;*;*;;;;;;;;;
3;25;53;T;2;2;*;;;;;;;;;;
3;25;54;M;1;1;*;*;;;;;;;;;
3;25;54;F;2;2;*;*;;;;;;;;;
3;25;54;T;3;3;*;;;;;;;;;;
3;25;55;M;132;1;*;*;6;16;18;38;21;13;10;6;1
3;25;55;F;67;;*;*;4;6;7;9;10;4;6;13;4
3;25;55;T;199;1;*;3;10;22;25;47;31;17;16;19;5
3;25;56;M;36;;*;*;;;1;;6;1;12;10;6
3;25;56;F;50;;*;*;;;;1;1;;16;24;8
3;25;56;T;86;;*;;;;1;1;7;1;28;34;14
3;25;57;M;10;;*;*;4;;1;1;1;;2;1;
3;25;57;F;1;;*;*;1;;;;;;;;
3;25;57;T;11;;*;;5;;1;1;1;;2;1;
3;25;58;M;14;;*;*;;2;2;;1;5;2;2;
3;25;58;F;6;;*;*;;;;;;;2;3;1
3;25;58;T;20;;*;;;2;2;;1;5;4;5;1
3;25;59;M;3;;*;*;;;;1;1;;;1;
3;25;59;F;3;;*;*;;;1;1;;;1;;
3;25;59;T;6;;*;;;;1;2;1;;1;1;
3;25;60;M;28;;*;*;1;2;4;7;1;;5;7;1
3;25;60;F;38;;*;*;2;1;2;;;2;9;19;2
3;25;60;T;66;;*;1;3;3;6;7;1;2;14;26;3
3;25;61;M;13;;*;*;2;3;4;2;2;;;;
3;25;61;F;8;;*;*;;;3;3;1;;;1;
3;25;61;T;21;;*;;2;3;7;5;3;;;1;
3;25;62;M;1;;*;*;;1;;;;;;;
3;25;62;F;0;;*;*;;;;;;;;;
3;25;62;T;1;;*;;;1;;;;;;;
3;25;63;M;0;;*;*;;;;;;;;;
3;25;63;F;0;;*;*;;;;;;;;;
3;25;63;T;0;;*;;;;;;;;;;
3;25;64;M;4;;*;*;;;1;1;;;1;1;
3;25;64;F;2;;*;*;;;;;;;1;;1
3;25;64;T;6;;*;;;;1;1;;;2;1;1
4;25;0;M;3;*;*;*;;;;;;;2;;1
4;25;0;F;0;*;*;*;;;;;;;;;
4;25;0;T;3;;*;*;;;;;;;2;;1
4;25;1;M;0;*;*;*;;;;;;;;;
4;25;1;F;0;*;*;*;;;;;;;;;
4;25;1;T;0;;*;*;;;;;;;;;
4;25;2;M;8;*;*;*;;1;5;1;;;1;;
4;25;2;F;2;*;*;*;;;2;;;;;;
4;25;2;T;10;;*;*;;1;7;1;;;1;;
4;25;3;M;1;*;*;*;;;;;;1;;;
4;25;3;F;1;*;*;*;;;1;;;;;;
4;25;3;T;2;;*;*;;;1;;;1;;;
4;25;4;M;8;*;*;*;;;;;1;2;3;2;
4;25;4;F;14;*;*;*;;;;;1;2;5;5;1
4;25;4;T;22;;*;*;;;;;2;4;8;7;1
4;25;5;M;10;*;*;*;;;1;2;6;;1;;
4;25;5;F;2;*;*;*;;;;1;;;1;;
4;25;5;T;12;;*;*;;;1;3;6;;2;;
4;25;6;M;7;*;*;*;;;1;;1;3;2;;
4;25;6;F;2;*;*;*;;;;;1;;;1;
4;25;6;T;9;;*;*;;;1;;2;3;2;1;
4;25;7;M;14;*;*;*;;;;;1;5;3;4;1
4;25;7;F;4;*;*;*;;;;;1;1;1;1;
4;25;7;T;18;;*;*;;;;;2;6;4;5;1
4;25;8;M;21;*;*;*;;;;1;2;5;5;8;
4;25;8;F;13;*;*;*;;;;3;1;1;5;3;
4;25;8;T;34;;*;*;;;;4;3;6;10;11;
4;25;9;M;8;*;*;*;;;;1;2;;3;2;
4;25;9;F;8;*;*;*;;;;1;1;1;1;2;2
4;25;9;T;16;;*;*;;;;2;3;1;4;4;2
4;25;10;M;13;*;*;*;;;;3;2;4;4;;
4;25;10;F;4;*;*;*;;;;;;;2;1;1
4;25;10;T;17;;*;*;;;;3;2;4;6;1;1
4;25;11;M;20;*;*;*;;;;4;3;5;5;3;
4;25;11;F;9;*;*;*;;;;;;1;5;3;
4;25;11;T;29;;*;*;;;;4;3;6;10;6;
4;25;12;M;83;*;*;*;;;5;9;22;23;16;7;1
4;25;12;F;27;*;*;*;;;4;2;6;8;6;1;
4;25;12;T;110;;*;*;;;9;11;28;31;22;8;1
4;25;13;M;3;*;*;*;;;;;1;1;;1;
4;25;13;F;2;*;*;*;;;;;;;2;;
4;25;13;T;5;;*;*;;;;;1;1;2;1;
4;25;14;M;0;*;*;*;;;;;;;;;
4;25;14;F;45;*;*;*;;;3;8;5;9;10;9;1
4;25;14;T;45;;*;*;;;3;8;5;9;10;9;1
4;25;15;M;0;*;*;*;;;;;;;;;
4;25;15;F;1;*;*;*;;;;;;1;;;
4;25;15;T;1;;*;*;;;;;;1;;;
4;25;16;M;0;*;*;*;;;;;;;;;
4;25;16;F;7;*;*;*;;;;1;1;2;;1;2
4;25;16;T;7;;*;*;;;;1;1;2;;1;2
4;25;17;M;0;*;*;*;;;;;;;;;
4;25;17;F;8;*;*;*;;;;;1;1;4;2;
4;25;17;T;8;;*;*;;;;;1;1;4;2;
4;25;18;M;21;*;*;*;;;;;1;8;3;8;1
4;25;18;F;0;*;*;*;;;;;;;;;
4;25;18;T;21;;*;*;;;;;1;8;3;8;1
4;25;19;M;4;*;*;*;;;;;4;;;;
4;25;19;F;1;*;*;*;;;;;;;1;;
4;25;19;T;5;;*;*;;;;;4;;1;;
4;25;20;M;8;*;*;*;;;;2;1;;3;;2
4;25;20;F;2;*;*;*;;;;;;;1;1;
4;25;20;T;10;;*;*;;;;2;1;;4;1;2
4;25;21;M;21;*;*;*;;2;1;;;1;11;5;1
4;25;21;F;16;*;*;*;;;;;1;3;8;3;
4;25;21;T;37;;*;*;;2;1;;1;4;19;8;1
4;25;22;M;47;*;*;*;1;2;1;6;15;6;9;5;
4;25;22;F;34;*;*;*;;;1;2;2;3;14;10;2
4;25;22;T;81;;*;*;1;2;2;8;17;9;23;15;2
4;25;23;M;10;*;*;*;;;;3;;1;4;2;
4;25;23;F;14;*;*;*;1;;;;1;2;4;5;1
4;25;23;T;24;;*;*;1;;;3;1;3;8;7;1
4;25;24;M;5;*;*;*;;;;1;;;2;2;
4;25;24;F;1;*;*;*;;;;;;;1;;
4;25;24;T;6;;*;*;;;;1;;;3;2;
4;25;25;M;9;*;*;*;1;;;1;;4;3;;
4;25;25;F;20;*;*;*;;;;1;;2;10;6;1
4;25;25;T;29;;*;*;1;;;2;;6;13;6;1
4;25;26;M;10;*;*;*;;;2;;;1;3;4;
4;25;26;F;9;*;*;*;;;;;;;3;5;1
4;25;26;T;19;;*;*;;;2;;;1;6;9;1
4;25;27;M;3;*;*;*;;;;;3;;;;
4;25;27;F;1;*;*;*;;;;1;;;;;
4;25;27;T;4;;*;*;;;;1;3;;;;
4;25;28;M;0;*;*;*;;;;;;;;;
4;25;28;F;0;*;*;*;;;;;;;;;
4;25;28;T;0;;*;*;;;;;;;;;
4;25;29;M;11;*;*;*;;;1;1;;1;6;2;
4;25;29;F;46;*;*;*;;;;;;1;10;23;12
4;25;29;T;57;;*;*;;;1;1;;2;16;25;12
4;25;30;M;0;*;*;*;;;;;;;;;
4;25;30;F;0;*;*;*;;;;;;;;;
4;25;30;T;0;;*;*;;;;;;;;;
4;25;31;M;29;*;*;*;;2;;1;;1;11;14;
4;25;31;F;41;*;*;*;;;;1;1;2;18;18;1
4;25;31;T;70;;*;*;;2;;2;1;3;29;32;1
4;25;32;M;68;*;*;*;;;;6;4;20;26;12;
4;25;32;F;54;*;*;*;;;;1;;3;16;23;11
4;25;32;T;122;;*;*;;;;7;4;23;42;35;11
4;25;33;M;61;*;*;*;;;1;3;2;14;18;21;2
4;25;33;F;96;*;*;*;1;;;;4;4;22;54;11
4;25;33;T;157;;*;*;1;;1;3;6;18;40;75;13
4;25;34;M;41;*;*;*;;;2;3;2;5;16;11;2
4;25;34;F;79;*;*;*;1;;;4;2;8;24;24;16
4;25;34;T;120;;*;*;1;;2;7;4;13;40;35;18
4;25;35;M;43;*;*;*;;;1;;4;8;16;12;2
4;25;35;F;59;*;*;*;;1;1;1;1;6;19;21;9
4;25;35;T;102;;*;*;;1;2;1;5;14;35;33;11
4;25;36;M;0;*;*;*;;;;;;;;;
4;25;36;F;0;*;*;*;;;;;;;;;
4;25;36;T;0;;*;*;;;;;;;;;
4;25;37;M;21;*;*;*;;1;;;1;4;9;6;
4;25;37;F;12;*;*;*;;;;;;1;1;9;1
4;25;37;T;33;;*;*;;1;;;1;5;10;15;1
4;25;38;M;0;*;*;*;;;;;;;;;
4;25;38;F;1;*;*;*;;;;;;;1;;
4;25;38;T;1;;*;*;;;;;;;1;;
4;25;39;M;9;*;*;*;;;;;1;3;2;3;
4;25;39;F;6;*;*;*;;;;;1;;1;2;2
4;25;39;T;15;;*;*;;;;;2;3;3;5;2
4;25;40;M;25;*;*;*;1;;;2;2;6;6;8;
4;25;40;F;13;*;*;*;;;;;;;3;9;1
4;25;40;T;38;;*;*;1;;;2;2;6;9;17;1
4;25;41;M;3;*;*;*;;;1;;;;1;;1
4;25;41;F;1;*;*;*;;;;;;;1;;
4;25;41;T;4;;*;*;;;1;;;;2;;1
4;25;42;M;14;*;*;*;;;1;3;4;6;;;
4;25;42;F;6;*;*;*;;;1;3;1;;1;;
4;25;42;T;20;;*;*;;;2;6;5;6;1;;
4;25;43;M;21;*;*;*;;;;3;5;2;11;;
4;25;43;F;26;*;*;*;;;;;;2;10;13;1
4;25;43;T;47;;*;*;;;;3;5;4;21;13;1
4;25;44;M;3;*;*;*;;;;;;;2;1;
4;25;44;F;6;*;*;*;;;;;;;2;4;
4;25;44;T;9;;*;*;;;;;;;4;5;
4;25;45;M;0;*;*;*;;;;;;;;;
4;25;45;F;0;*;*;*;;;;;;;;;
4;25;45;T;0;;*;*;;;;;;;;;
4;25;46;M;1;*;*;*;;;;;;1;;;
4;25;46;F;1;*;*;*;;;;;;;1;;
4;25;46;T;2;;*;*;;;;;;1;1;;
4;25;47;M;6;*;*;*;;;;1;;2;1;1;1
4;25;47;F;16;*;*;*;;;;;1;1;6;5;3
4;25;47;T;22;;*;*;;;;1;1;3;7;6;4
4;25;48;M;0;*;*;*;;;;;;;;;
4;25;48;F;3;*;*;*;;;;;;;;2;1
4;25;48;T;3;;*;*;;;;;;;;2;1
4;25;49;M;0;*;*;*;;;;;;;;;
4;25;49;F;0;*;*;*;;;;;;;;;
4;25;49;T;0;;*;*;;;;;;;;;
4;25;50;M;0;*;*;*;;;;;;;;;
4;25;50;F;4;*;*;*;;;;;;;;;
4;25;50;T;4;4;*;*;;;;;;;;;
4;25;51;M;1;*;*;*;;;;;;;;;
4;25;51;F;0;*;*;*;;;;;;;;;
4;25;51;T;1;1;*;*;;;;;;;;;
4;25;52;M;0;*;*;*;;;;;;;;;
4;25;52;F;1;*;*;*;;;;;;;;;
4;25;52;T;1;;*;*;;;;;;;;;
4;25;53;M;1;*;*;*;;;1;;;;;;
4;25;53;F;1;*;*;*;;;;;;;;;
4;25;53;T;2;;*;*;;;1;;;;;;
4;25;54;M;1;*;*;*;;;;;;;;;
4;25;54;F;0;*;*;*;;;;;;;;;
4;25;54;T;1;1;*;*;;;;;;;;;
4;25;55;M;21;*;*;*;;2;3;5;4;;3;3;
4;25;55;F;30;*;*;*;1;3;2;2;1;1;8;7;4
4;25;55;T;51;2;*;*;1;5;5;7;5;1;11;10;4
4;25;56;M;22;*;*;*;;;3;;;;9;8;2
4;25;56;F;57;*;*;*;1;;;;;1;15;27;13
4;25;56;T;79;;*;*;1;;3;;;1;24;35;15
4;25;57;M;6;*;*;*;2;2;;2;;;;;
4;25;57;F;4;*;*;*;2;;;2;;;;;
4;25;57;T;10;;*;*;4;2;;4;;;;;
4;25;58;M;6;*;*;*;;;1;;;;2;3;
4;25;58;F;13;*;*;*;;;2;;1;;5;3;2
4;25;58;T;19;;*;*;;;3;;1;;7;6;2
4;25;59;M;4;*;*;*;;2;1;1;;;;;
4;25;59;F;3;*;*;*;;;;;;;2;1;
4;25;59;T;7;;*;*;;2;1;1;;;2;1;
4;25;60;M;18;*;*;*;;2;1;1;2;1;4;7;
4;25;60;F;24;*;*;*;1;;;;3;2;3;8;6
4;25;60;T;42;;*;*;1;2;1;1;5;3;7;15;6
4;25;61;M;23;*;*;*;3;9;3;4;3;;;1;
4;25;61;F;11;*;*;*;1;3;1;1;3;2;;;
4;25;61;T;34;;*;*;4;12;4;5;6;2;;1;
4;25;62;M;3;*;*;*;;;1;2;;;;;
4;25;62;F;1;*;*;*;;1;;;;;;;
4;25;62;T;4;;*;*;;1;1;2;;;;;
4;25;63;M;0;*;*;*;;;;;;;;;
4;25;63;F;0;*;*;*;;;;;;;;;
4;25;63;T;0;;*;*;;;;;;;;;
4;25;64;M;5;*;*;*;;;;;;2;2;1;
4;25;64;F;1;*;*;*;;;;;;;1;;
4;25;64;T;6;;*;*;;;;;;2;3;1;
5;25;0;M;1;;*;*;;;;1;;;;;
5;25;0;F;0;;*;*;*;;;;;;;;
5;25;0;T;1;;*;*;;;;1;;;;;
5;25;1;M;0;;*;*;;;;;;;;;
5;25;1;F;0;;*;*;*;;;;;;;;
5;25;1;T;0;;*;*;;;;;;;;;
5;25;2;M;5;;*;*;;1;4;;;;;;
5;25;2;F;2;;*;*;*;;2;;;;;;
5;25;2;T;7;;*;*;;1;6;;;;;;
5;25;3;M;1;;*;*;;;;;;;1;;
5;25;3;F;4;;*;*;*;;;1;2;;;1;
5;25;3;T;5;;*;*;;;;1;2;;1;1;
5;25;4;M;11;;*;*;;;1;1;1;2;5;1;
5;25;4;F;4;;*;*;*;;;;;;3;1;
5;25;4;T;15;;*;*;;;1;1;1;2;8;2;
5;25;5;M;11;;*;*;;;;4;4;2;1;;
5;25;5;F;2;;*;*;*;;1;1;;;;;
5;25;5;T;13;;*;*;;;1;5;4;2;1;;
5;25;6;M;6;;*;*;;;;3;2;;1;;
5;25;6;F;1;;*;*;*;;;1;;;;;
5;25;6;T;7;;*;*;;;;4;2;;1;;
5;25;7;M;7;;*;*;;;;;2;3;2;;
5;25;7;F;5;;*;*;*;;;;;;3;2;
5;25;7;T;12;;*;*;;;;;2;3;5;2;
5;25;8;M;21;;*;*;;;;;4;5;7;3;2
5;25;8;F;18;;*;*;*;;;1;1;1;9;3;3
5;25;8;T;39;;*;*;;;;1;5;6;16;6;5
5;25;9;M;5;;*;*;;;;;2;1;1;1;
5;25;9;F;7;;*;*;*;;;;1;3;2;;1
5;25;9;T;12;;*;*;;;;;3;4;3;1;1
5;25;10;M;13;;*;*;;;;4;;4;3;2;
5;25;10;F;3;;*;*;*;;;;;;2;1;
5;25;10;T;16;;*;*;;;;4;;4;5;3;
5;25;11;M;13;;*;*;;;;;3;4;4;2;
5;25;11;F;13;;*;*;*;;1;1;;4;4;3;
5;25;11;T;26;;*;*;;;1;1;3;8;8;5;
5;25;12;M;71;;*;*;;;2;9;14;19;24;3;
5;25;12;F;22;;*;*;*;;2;3;3;6;6;2;
5;25;12;T;93;;*;*;;;4;12;17;25;30;5;
5;25;13;M;4;;*;*;1;;;2;;;;;1
5;25;13;F;0;;*;*;*;;;;;;;;
5;25;13;T;4;;*;*;1;;;2;;;;;1
5;25;14;M;0;;*;*;;;;;;;;;
5;25;14;F;30;;*;*;*;;3;4;2;8;11;2;
5;25;14;T;30;;*;*;;;3;4;2;8;11;2;
5;25;15;M;0;;*;*;;;;;;;;;
5;25;15;F;1;;*;*;*;;;1;;;;;
5;25;15;T;1;;*;*;;;;1;;;;;
5;25;16;M;0;;*;*;;;;;;;;;
5;25;16;F;5;;*;*;*;;;;2;;3;;
5;25;16;T;5;;*;*;;;;;2;;3;;
5;25;17;M;0;;*;*;;;;;;;;;
5;25;17;F;15;;*;*;*;;;2;2;3;4;4;
5;25;17;T;15;;*;*;;;;2;2;3;4;4;
5;25;18;M;31;;*;*;;;;;3;4;15;8;1
5;25;18;F;0;;*;*;*;;;;;;;;
5;25;18;T;31;;*;*;;;;;3;4;15;8;1
5;25;19;M;5;;*;*;;;;1;1;;3;;
5;25;19;F;6;;*;*;*;;;;;;6;;
5;25;19;T;11;;*;*;;;;1;1;;9;;
5;25;20;M;9;;*;*;;;;;1;2;2;4;
5;25;20;F;3;;*;*;*;;;;;;3;;
5;25;20;T;12;;*;*;;;;;1;2;5;4;
5;25;21;M;17;;*;*;;;;3;5;2;3;4;
5;25;21;F;22;1;*;*;*;;1;1;1;2;11;5;
5;25;21;T;39;1;*;*;;;1;4;6;4;14;9;
5;25;22;M;41;;*;*;1;1;2;1;2;11;12;7;2
5;25;22;F;27;;*;*;*;3;;1;3;6;4;8;2
5;25;22;T;68;;*;*;1;4;2;2;5;17;16;15;4
5;25;23;M;6;;*;*;;;;;;1;3;2;
5;25;23;F;10;;*;*;*;;;;;2;3;3;1
5;25;23;T;16;;*;*;1;;;;;3;6;5;1
5;25;24;M;4;;*;*;;;1;;1;;1;1;
5;25;24;F;5;;*;*;*;;;1;;;2;2;
5;25;24;T;9;;*;*;;;1;1;1;;3;3;
5;25;25;M;22;;*;*;;;;;1;6;10;5;
5;25;25;F;18;;*;*;*;;;1;3;5;5;3;1
5;25;25;T;40;;*;*;;;;1;4;11;15;8;1
5;25;26;M;14;;*;*;;;1;1;;;4;5;3
5;25;26;F;17;1;*;*;*;;;1;1;;3;8;3
5;25;26;T;31;1;*;*;;;1;2;1;;7;13;6
5;25;27;M;10;;*;*;;1;3;1;4;1;;;
5;25;27;F;2;;*;*;*;;;;2;;;;
5;25;27;T;12;;*;*;;1;3;1;6;1;;;
5;25;28;M;1;;*;*;;1;;;;;;;
5;25;28;F;0;;*;*;*;;;;;;;;
5;25;28;T;1;;*;*;;1;;;;;;;
5;25;29;M;12;;*;*;;;1;1;;1;1;7;1
5;25;29;F;19;;*;*;*;;;1;;;6;9;3
5;25;29;T;31;;*;*;;;1;2;;1;7;16;4
5;25;30;M;0;;*;*;;;;;;;;;
5;25;30;F;0;;*;*;*;;;;;;;;
5;25;30;T;0;;*;*;;;;;;;;;
5;25;31;M;28;1;*;*;;1;1;;;4;13;8;
5;25;31;F;50;1;*;*;*;;1;1;1;3;18;20;3
5;25;31;T;78;2;*;*;1;1;2;1;1;7;31;28;3
5;25;32;M;82;;*;*;;;;3;10;13;32;22;2
5;25;32;F;49;;*;*;*;;;1;;7;17;19;5
5;25;32;T;131;;*;*;;;;4;10;20;49;41;7
5;25;33;M;55;;*;*;1;;1;3;;6;18;22;4
5;25;33;F;79;;*;*;*;;;;2;5;16;41;14
5;25;33;T;134;;*;*;2;;1;3;2;11;34;63;18
5;25;34;M;50;;*;*;;;;1;1;12;18;17;1
5;25;34;F;64;;*;*;*;;;;2;5;20;31;6
5;25;34;T;114;;*;*;;;;1;3;17;38;48;7
5;25;35;M;42;;*;*;;;1;;1;4;21;12;3
5;25;35;F;59;;*;*;*;;;;2;6;26;18;6
5;25;35;T;101;;*;*;;;1;;3;10;47;30;9
5;25;36;M;0;;*;*;;;;;;;;;
5;25;36;F;0;;*;*;*;;;;;;;;
5;25;36;T;0;;*;*;;;;;;;;;
5;25;37;M;18;;*;*;;;;1;;1;3;12;1
5;25;37;F;17;;*;*;*;;1;1;1;1;3;5;5
5;25;37;T;35;;*;*;;;1;2;1;2;6;17;6
5;25;38;M;1;;*;*;;;;;;;1;;
5;25;38;F;0;;*;*;*;;;;;;;;
5;25;38;T;1;;*;*;;;;;;;1;;
5;25;39;M;9;;*;*;;;;;;1;6;2;
5;25;39;F;14;;*;*;*;;;2;;1;7;3;1
5;25;39;T;23;;*;*;;;;2;;2;13;5;1
5;25;40;M;19;;*;*;;;;1;1;6;4;6;1
5;25;40;F;18;;*;*;*;;;;;3;3;9;3
5;25;40;T;37;;*;*;;;;1;1;9;7;15;4
5;25;41;M;2;;*;*;;;;;;;2;;
5;25;41;F;1;;*;*;*;;;;;;;1;
5;25;41;T;3;;*;*;;;;;;;2;1;
5;25;42;M;12;;*;*;;;1;3;2;4;2;;
5;25;42;F;1;;*;*;*;;;1;;;;;
5;25;42;T;13;;*;*;;;1;4;2;4;2;;
5;25;43;M;29;;*;*;;;1;2;1;4;10;9;2
5;25;43;F;27;;*;*;*;;;1;1;3;7;13;2
5;25;43;T;56;;*;*;;;1;3;2;7;17;22;4
5;25;44;M;0;;*;*;;;;;;;;;
5;25;44;F;1;;*;*;*;;;;;;1;;
5;25;44;T;1;;*;*;;;;;;;1;;
5;25;45;M;0;;*;*;;;;;;;;;
5;25;45;F;0;;*;*;*;;;;;;;;
5;25;45;T;0;;*;*;;;;;;;;;
5;25;46;M;0;;*;*;;;;;;;;;
5;25;46;F;13;;*;*;*;;;;;;5;6;2
5;25;46;T;13;;*;*;;;;;;;5;6;2
5;25;47;M;10;;*;*;;;;;;;8;2;
5;25;47;F;16;;*;*;*;;;;;3;7;6;
5;25;47;T;26;;*;*;;;;;;3;15;8;
5;25;48;M;3;;*;*;;;;;;;1;1;1
5;25;48;F;3;;*;*;*;;;;;1;;2;
5;25;48;T;6;;*;*;;;;;;1;1;3;1
5;25;49;M;0;;*;*;;;;;;;;;
5;25;49;F;0;;*;*;*;;;;;;;;
5;25;49;T;0;;*;*;;;;;;;;;
5;25;50;M;2;2;*;*;;;;;;;;;
5;25;50;F;3;3;*;*;*;;;;;;;;
5;25;50;T;5;5;*;*;;;;;;;;;
5;25;51;M;0;;*;*;;;;;;;;;
5;25;51;F;0;;*;*;*;;;;;;;;
5;25;51;T;0;;*;*;;;;;;;;;
5;25;52;M;2;1;*;*;;1;;;;;;;
5;25;52;F;0;;*;*;*;;;;;;;;
5;25;52;T;2;1;*;*;;1;;;;;;;
5;25;53;M;1;1;*;*;;;;;;;;;
5;25;53;F;4;2;*;*;*;;;;;;1;;
5;25;53;T;5;3;*;*;;;;;;;1;;
5;25;54;M;1;1;*;*;;;;;;;;;
5;25;54;F;1;1;*;*;*;;;;;;;;
5;25;54;T;2;2;*;*;;;;;;;;;
5;25;55;M;8;;*;*;;;1;1;1;1;3;1;
5;25;55;F;15;;*;*;*;;;2;2;1;1;8;1
5;25;55;T;23;;*;*;;;1;3;3;2;4;9;1
5;25;56;M;24;1;*;*;;1;;;4;2;7;5;4
5;25;56;F;41;;*;*;*;;;1;2;1;7;17;13
5;25;56;T;65;1;*;*;;1;;1;6;3;14;22;17
5;25;57;M;13;;*;*;4;3;1;3;1;;;;
5;25;57;F;3;;*;*;*;;1;;;1;1;;
5;25;57;T;16;;*;*;4;3;2;3;1;1;1;;
5;25;58;M;10;;*;*;;2;1;1;;1;1;3;1
5;25;58;F;10;;*;*;*;1;1;1;;;2;5;
5;25;58;T;20;;*;*;;3;2;2;;1;3;8;1
5;25;59;M;3;;*;*;;1;1;;;;1;;
5;25;59;F;2;;*;*;*;1;;;;;;1;
5;25;59;T;5;;*;*;;2;1;;;;1;1;
5;25;60;M;16;;*;*;;3;1;2;1;3;5;1;
5;25;60;F;18;;*;*;*;2;;1;;;3;9;2
5;25;60;T;34;;*;*;;5;1;3;1;3;8;10;2
5;25;61;M;23;;*;*;2;3;4;10;1;;2;1;
5;25;61;F;16;;*;*;*;1;7;3;2;1;;1;
5;25;61;T;39;;*;*;3;4;11;13;3;1;2;2;
5;25;62;M;3;;*;*;;1;1;;;1;;;
5;25;62;F;3;;*;*;*;;;2;1;;;;
5;25;62;T;6;;*;*;;1;1;2;1;1;;;
5;25;63;M;0;;*;*;;;;;;;;;
5;25;63;F;0;;*;*;*;;;;;;;;
5;25;63;T;0;;*;*;;;;;;;;;
5;25;64;M;2;;*;*;;;;;;;1;1;
5;25;64;F;1;;*;*;*;1;;;;;;;
5;25;64;T;3;;*;*;;1;;;;;1;1;
6;25;0;M;2;;*;*;*;;;;;1;1;;
6;25;0;F;0;*;*;*;*;*;;;;;;;
6;25;0;T;2;;*;*;;;;;;1;1;;
6;25;1;M;1;;*;*;*;;;;;;;;
6;25;1;F;0;*;*;*;*;*;;;;;;;
6;25;1;T;1;;*;*;;;;;;;;;
6;25;2;M;1;;*;*;*;;1;;;;;;
6;25;2;F;1;*;*;*;*;*;;1;;;;;
6;25;2;T;2;;*;*;;;1;1;;;;;
6;25;3;M;2;;*;*;*;;1;;;;1;;
6;25;3;F;0;*;*;*;*;*;;;;;;;
6;25;3;T;2;;*;*;;;1;;;;1;;
6;25;4;M;4;;*;*;*;;;;;1;;2;1
6;25;4;F;6;*;*;*;*;*;1;;1;;2;2;
6;25;4;T;10;;*;*;;;1;;1;1;2;4;1
6;25;5;M;11;;*;*;*;;;4;4;2;1;;
6;25;5;F;3;*;*;*;*;*;;;;1;2;;
6;25;5;T;14;;*;*;;;;4;4;3;3;;
6;25;6;M;4;;*;*;*;;;;3;;1;;
6;25;6;F;1;*;*;*;*;*;;;1;;;;
6;25;6;T;5;;*;*;;;;;4;;1;;
6;25;7;M;4;;*;*;*;;;;;2;2;;
6;25;7;F;3;*;*;*;*;*;;;;1;1;1;
6;25;7;T;7;;*;*;;;;;;3;3;1;
6;25;8;M;12;;*;*;*;;;1;1;5;4;1;
6;25;8;F;15;*;*;*;*;*;;1;1;1;3;5;4
6;25;8;T;27;;*;*;;;;2;2;6;7;6;4
